word,rank,freq
"shoe",1376,5.895246823265859e-5
"shelf",1377,5.895246823265859e-5
"school",1378,5.895246823265859e-5
"satisfied",1379,5.895246823265859e-5
"roll",1380,5.895246823265859e-5
"ridiculous",1381,5.895246823265859e-5
"ride",1382,5.895246823265859e-5
"remain",1383,5.895246823265859e-5
"relation",1384,5.895246823265859e-5
"reflected",1385,5.895246823265859e-5
"recalled",1386,5.895246823265859e-5
"reasons",1387,5.895246823265859e-5
"rate",1388,5.895246823265859e-5
"purse",1389,5.895246823265859e-5
"pulling",1390,5.895246823265859e-5
"pull",1391,5.895246823265859e-5
"pudding",1392,5.895246823265859e-5
"pride",1393,5.895246823265859e-5
"preparation",1394,5.895246823265859e-5
"oars",1395,5.895246823265859e-5
"noble",1396,5.895246823265859e-5
"nigh",1397,5.895246823265859e-5
"naturally",1398,5.895246823265859e-5
"movement",1399,5.895246823265859e-5
"moon",1400,5.895246823265859e-5
"mike",1401,5.895246823265859e-5
"melancholy",1402,5.895246823265859e-5
"meet",1403,5.895246823265859e-5
"marry",1404,5.895246823265859e-5
"manners",1405,5.895246823265859e-5
"lift",1406,5.895246823265859e-5
"learnt",1407,5.895246823265859e-5
"lane",1408,5.895246823265859e-5
"landing",1409,5.895246823265859e-5
"john",1410,5.895246823265859e-5
"interrupted",1411,5.895246823265859e-5
"intended",1412,5.895246823265859e-5
"inquiry",1413,5.895246823265859e-5
"imparted",1414,5.895246823265859e-5
"housekeeper",1415,5.895246823265859e-5
"hed",1416,5.895246823265859e-5
"heartily",1417,5.895246823265859e-5
"grove",1418,5.895246823265859e-5
"grass",1419,5.895246823265859e-5
"georgiana",1420,5.895246823265859e-5
"fresh",1421,5.895246823265859e-5
"fork",1422,5.895246823265859e-5
"forgive",1423,5.895246823265859e-5
"flowers",1424,5.895246823265859e-5
"filled",1425,5.895246823265859e-5
"eyebrows",1426,5.895246823265859e-5
"expressive",1427,5.895246823265859e-5
"establishment",1428,5.895246823265859e-5
"england",1429,5.895246823265859e-5
"ears",1430,5.895246823265859e-5
"drove",1431,5.895246823265859e-5
"discovery",1432,5.895246823265859e-5
"dined",1433,5.895246823265859e-5
"die",1434,5.895246823265859e-5
"decided",1435,5.895246823265859e-5
"debt",1436,5.895246823265859e-5
"confusion",1437,5.895246823265859e-5
"confused",1438,5.895246823265859e-5
"compeysons",1439,5.895246823265859e-5
"client",1440,5.895246823265859e-5
"cap",1441,5.895246823265859e-5
"brown",1442,5.895246823265859e-5
"brother",1443,5.895246823265859e-5
"bridal",1444,5.895246823265859e-5
"breaking",1445,5.895246823265859e-5
"boys",1446,5.895246823265859e-5
"born",1447,5.895246823265859e-5
"blind",1448,5.895246823265859e-5
"birds",1449,5.895246823265859e-5
"bell",1450,5.895246823265859e-5
"bedroom",1451,5.895246823265859e-5
"bars",1452,5.895246823265859e-5
"ate",1453,5.895246823265859e-5
"assure",1454,5.895246823265859e-5
"assented",1455,5.895246823265859e-5
"article",1456,5.895246823265859e-5
"appointed",1457,5.895246823265859e-5
"anywhere",1458,5.895246823265859e-5
"addressed",1459,5.895246823265859e-5
"address",1460,5.895246823265859e-5
"add",1461,5.895246823265859e-5
"yards",1462,5.359315293878054e-5
"wi",1463,5.359315293878054e-5
"welcome",1464,5.359315293878054e-5
"weakness",1465,5.359315293878054e-5
"wanting",1466,5.359315293878054e-5
"walls",1467,5.359315293878054e-5
"wales",1468,5.359315293878054e-5
"waldengarver",1469,5.359315293878054e-5
"vain",1470,5.359315293878054e-5
"tumbled",1471,5.359315293878054e-5
"trousers",1472,5.359315293878054e-5
"triumph",1473,5.359315293878054e-5
"treated",1474,5.359315293878054e-5
"touching",1475,5.359315293878054e-5
"tom",1476,5.359315293878054e-5
"tight",1477,5.359315293878054e-5
"tickler",1478,5.359315293878054e-5
"telling",1479,5.359315293878054e-5
"taught",1480,5.359315293878054e-5
"tar",1481,5.359315293878054e-5
"swear",1482,5.359315293878054e-5
"strike",1483,5.359315293878054e-5
"stock",1484,5.359315293878054e-5
"steps",1485,5.359315293878054e-5
"steadily",1486,5.359315293878054e-5
"slouching",1487,5.359315293878054e-5
"singular",1488,5.359315293878054e-5
"similar",1489,5.359315293878054e-5
"shilling",1490,5.359315293878054e-5
"shed",1491,5.359315293878054e-5
"shadow",1492,5.359315293878054e-5
"separate",1493,5.359315293878054e-5
"satis",1494,5.359315293878054e-5
"richard",1495,5.359315293878054e-5
"respecting",1496,5.359315293878054e-5
"reputation",1497,5.359315293878054e-5
"remembered",1498,5.359315293878054e-5
"reflection",1499,5.359315293878054e-5
"referred",1500,5.359315293878054e-5
"quantity",1501,5.359315293878054e-5
"pursuing",1502,5.359315293878054e-5
"produced",1503,5.359315293878054e-5
"plainly",1504,5.359315293878054e-5
"pieces",1505,5.359315293878054e-5
"picked",1506,5.359315293878054e-5
"pains",1507,5.359315293878054e-5
"painful",1508,5.359315293878054e-5
"orders",1509,5.359315293878054e-5
"offered",1510,5.359315293878054e-5
"offer",1511,5.359315293878054e-5
"memory",1512,5.359315293878054e-5
"melted",1513,5.359315293878054e-5
"meat",1514,5.359315293878054e-5
"mad",1515,5.359315293878054e-5
"lose",1516,5.359315293878054e-5
"lonely",1517,5.359315293878054e-5
"local",1518,5.359315293878054e-5
"later",1519,5.359315293878054e-5
"kiss",1520,5.359315293878054e-5
"justice",1521,5.359315293878054e-5
"joined",1522,5.359315293878054e-5
"invited",1523,5.359315293878054e-5
"inside",1524,5.359315293878054e-5
"injury",1525,5.359315293878054e-5
"individual",1526,5.359315293878054e-5
"impatient",1527,5.359315293878054e-5
"ignorant",1528,5.359315293878054e-5
"hurried",1529,5.359315293878054e-5
"hit",1530,5.359315293878054e-5
"hint",1531,5.359315293878054e-5
"hers",1532,5.359315293878054e-5
"hell",1533,5.359315293878054e-5
"hearth",1534,5.359315293878054e-5
"haunted",1535,5.359315293878054e-5
"hanged",1536,5.359315293878054e-5
"guardians",1537,5.359315293878054e-5
"gold",1538,5.359315293878054e-5
"gloomy",1539,5.359315293878054e-5
"glasses",1540,5.359315293878054e-5
"gentle",1541,5.359315293878054e-5
"friendly",1542,5.359315293878054e-5
"force",1543,5.359315293878054e-5
"fierce",1544,5.359315293878054e-5
"familiar",1545,5.359315293878054e-5
"explained",1546,5.359315293878054e-5
"escape",1547,5.359315293878054e-5
"effort",1548,5.359315293878054e-5
"east",1549,5.359315293878054e-5
"ease",1550,5.359315293878054e-5
"earliest",1551,5.359315293878054e-5
"drawing",1552,5.359315293878054e-5
"disturbed",1553,5.359315293878054e-5
"disposed",1554,5.359315293878054e-5
"directed",1555,5.359315293878054e-5
"dignity",1556,5.359315293878054e-5
"desperate",1557,5.359315293878054e-5
"deeply",1558,5.359315293878054e-5
"damp",1559,5.359315293878054e-5
"credit",1560,5.359315293878054e-5
"continued",1561,5.359315293878054e-5
"constant",1562,5.359315293878054e-5
"compliments",1563,5.359315293878054e-5
"complete",1564,5.359315293878054e-5
"committed",1565,5.359315293878054e-5
"coal",1566,5.359315293878054e-5
"chest",1567,5.359315293878054e-5
"caution",1568,5.359315293878054e-5
"books",1569,5.359315293878054e-5
"blown",1570,5.359315293878054e-5
"beast",1571,5.359315293878054e-5
"bare",1572,5.359315293878054e-5
"avenger",1573,5.359315293878054e-5
"aunt",1574,5.359315293878054e-5
"attended",1575,5.359315293878054e-5
"attempt",1576,5.359315293878054e-5
"ashore",1577,5.359315293878054e-5
"arrival",1578,5.359315293878054e-5
"arose",1579,5.359315293878054e-5
"apron",1580,5.359315293878054e-5
"agreed",1581,5.359315293878054e-5
"advice",1582,5.359315293878054e-5
"actually",1583,5.359315293878054e-5
"abroad",1584,5.359315293878054e-5
"younger",1585,4.823383764490249e-5
"yonder",1586,4.823383764490249e-5
"wrapped",1587,4.823383764490249e-5
"worthy",1588,4.823383764490249e-5
"wolf",1589,4.823383764490249e-5
"wittles",1590,4.823383764490249e-5
"wiping",1591,4.823383764490249e-5
"willing",1592,4.823383764490249e-5
"whispered",1593,4.823383764490249e-5
"weeks",1594,4.823383764490249e-5
"watchman",1595,4.823383764490249e-5
"washing",1596,4.823383764490249e-5
"washed",1597,4.823383764490249e-5
"wandering",1598,4.823383764490249e-5
"waistcoat",1599,4.823383764490249e-5
"unable",1600,4.823383764490249e-5
"ugly",1601,4.823383764490249e-5
"trees",1602,4.823383764490249e-5
"torches",1603,4.823383764490249e-5
"throw",1604,4.823383764490249e-5
"thoughtfully",1605,4.823383764490249e-5
"theme",1606,4.823383764490249e-5
"thankee",1607,4.823383764490249e-5
"taste",1608,4.823383764490249e-5
"sweet",1609,4.823383764490249e-5
"supposing",1610,4.823383764490249e-5
"succeeded",1611,4.823383764490249e-5
"stretched",1612,4.823383764490249e-5
"stool",1613,4.823383764490249e-5
"staggered",1614,4.823383764490249e-5
"somewhere",1615,4.823383764490249e-5
"solemnly",1616,4.823383764490249e-5
"sofa",1617,4.823383764490249e-5
"signify",1618,4.823383764490249e-5
"serve",1619,4.823383764490249e-5
"servant",1620,4.823383764490249e-5
"sentiments",1621,4.823383764490249e-5
"sensible",1622,4.823383764490249e-5
"sensation",1623,4.823383764490249e-5
"saved",1624,4.823383764490249e-5
"rul",1625,4.823383764490249e-5
"rowed",1626,4.823383764490249e-5
"row",1627,4.823383764490249e-5
"rope",1628,4.823383764490249e-5
"rolled",1629,4.823383764490249e-5
"risen",1630,4.823383764490249e-5
"recovered",1631,4.823383764490249e-5
"receive",1632,4.823383764490249e-5
"quick",1633,4.823383764490249e-5
"punishment",1634,4.823383764490249e-5
"prisoner",1635,4.823383764490249e-5
"pretence",1636,4.823383764490249e-5
"powerful",1637,4.823383764490249e-5
"politeness",1638,4.823383764490249e-5
"polite",1639,4.823383764490249e-5
"pointing",1640,4.823383764490249e-5
"pig",1641,4.823383764490249e-5
"persisted",1642,4.823383764490249e-5
"period",1643,4.823383764490249e-5
"perfect",1644,4.823383764490249e-5
"peace",1645,4.823383764490249e-5
"party",1646,4.823383764490249e-5
"particulars",1647,4.823383764490249e-5
"parent",1648,4.823383764490249e-5
"opinions",1649,4.823383764490249e-5
"oncommon",1650,4.823383764490249e-5
"observation",1651,4.823383764490249e-5
"neat",1652,4.823383764490249e-5
"loose",1653,4.823383764490249e-5
"lively",1654,4.823383764490249e-5
"letters",1655,4.823383764490249e-5
"learning",1656,4.823383764490249e-5
"law",1657,4.823383764490249e-5
"ladies",1658,4.823383764490249e-5
"knowd",1659,4.823383764490249e-5
"keys",1660,4.823383764490249e-5
"joy",1661,4.823383764490249e-5
"journey",1662,4.823383764490249e-5
"jealousy",1663,4.823383764490249e-5
"jaggerth",1664,4.823383764490249e-5
"indignation",1665,4.823383764490249e-5
"indifferent",1666,4.823383764490249e-5
"illness",1667,4.823383764490249e-5
"horrible",1668,4.823383764490249e-5
"heaven",1669,4.823383764490249e-5
"heads",1670,4.823383764490249e-5
"harder",1671,4.823383764490249e-5
"groping",1672,4.823383764490249e-5
"gravy",1673,4.823383764490249e-5
"foreign",1674,4.823383764490249e-5
"flowing",1675,4.823383764490249e-5
"firing",1676,4.823383764490249e-5
"fault",1677,4.823383764490249e-5
"fatal",1678,4.823383764490249e-5
"fat",1679,4.823383764490249e-5
"explanation",1680,4.823383764490249e-5
"exhausted",1681,4.823383764490249e-5
"examined",1682,4.823383764490249e-5
"escaped",1683,4.823383764490249e-5
"entirely",1684,4.823383764490249e-5
"enjoyed",1685,4.823383764490249e-5
"eh",1686,4.823383764490249e-5
"easier",1687,4.823383764490249e-5
"dying",1688,4.823383764490249e-5
"dumb",1689,4.823383764490249e-5
"drunk",1690,4.823383764490249e-5
"dropping",1691,4.823383764490249e-5
"dogs",1692,4.823383764490249e-5
"ditch",1693,4.823383764490249e-5
"dish",1694,4.823383764490249e-5
"discovered",1695,4.823383764490249e-5
"disappointed",1696,4.823383764490249e-5
"desire",1697,4.823383764490249e-5
"delighted",1698,4.823383764490249e-5
"degree",1699,4.823383764490249e-5
"cutting",1700,4.823383764490249e-5
"crown",1701,4.823383764490249e-5
"cool",1702,4.823383764490249e-5
"contempt",1703,4.823383764490249e-5
"consciousness",1704,4.823383764490249e-5
"companion",1705,4.823383764490249e-5
"collar",1706,4.823383764490249e-5
"clocks",1707,4.823383764490249e-5
"clink",1708,4.823383764490249e-5
"circumstance",1709,4.823383764490249e-5
"christmas",1710,4.823383764490249e-5
"christian",1711,4.823383764490249e-5
"chin",1712,4.823383764490249e-5
"cheek",1713,4.823383764490249e-5
"check",1714,4.823383764490249e-5
"casting",1715,4.823383764490249e-5
"cake",1716,4.823383764490249e-5
"buy",1717,4.823383764490249e-5
"building",1718,4.823383764490249e-5
"bought",1719,4.823383764490249e-5
"blame",1720,4.823383764490249e-5
"bite",1721,4.823383764490249e-5
"betrayed",1722,4.823383764490249e-5
"bending",1723,4.823383764490249e-5
"beam",1724,4.823383764490249e-5
"articles",1725,4.823383764490249e-5
"arter",1726,4.823383764490249e-5
"alonger",1727,4.823383764490249e-5
"alive",1728,4.823383764490249e-5
"ageds",1729,4.823383764490249e-5
"act",1730,4.823383764490249e-5
"accident",1731,4.823383764490249e-5
"youth",1732,4.287452235102443e-5
"yah",1733,4.287452235102443e-5
"wrist",1734,4.287452235102443e-5
"withered",1735,4.287452235102443e-5
"wholly",1736,4.287452235102443e-5
"whisker",1737,4.287452235102443e-5
"wednesday",1738,4.287452235102443e-5
"wedding",1739,4.287452235102443e-5
"waved",1740,4.287452235102443e-5
"wasnt",1741,4.287452235102443e-5
"usually",1742,4.287452235102443e-5
"tongue",1743,4.287452235102443e-5
"tobacco",1744,4.287452235102443e-5
"toast",1745,4.287452235102443e-5
"thoughtful",1746,4.287452235102443e-5
"thirty",1747,4.287452235102443e-5
"tender",1748,4.287452235102443e-5
"tear",1749,4.287452235102443e-5
"struggled",1750,4.287452235102443e-5
"strayed",1751,4.287452235102443e-5
"stir",1752,4.287452235102443e-5
"steamers",1753,4.287452235102443e-5
"station",1754,4.287452235102443e-5
"starting",1755,4.287452235102443e-5
"stare",1756,4.287452235102443e-5
"spider",1757,4.287452235102443e-5
"spell",1758,4.287452235102443e-5
"special",1759,4.287452235102443e-5
"space",1760,4.287452235102443e-5
"sorts",1761,4.287452235102443e-5
"smooth",1762,4.287452235102443e-5
"simply",1763,4.287452235102443e-5
"silently",1764,4.287452235102443e-5
"sick",1765,4.287452235102443e-5
"showing",1766,4.287452235102443e-5
"shirt",1767,4.287452235102443e-5
"shape",1768,4.287452235102443e-5
"shaken",1769,4.287452235102443e-5
"send",1770,4.287452235102443e-5
"seized",1771,4.287452235102443e-5
"scene",1772,4.287452235102443e-5
"saving",1773,4.287452235102443e-5
"saturday",1774,4.287452235102443e-5
"rubbed",1775,4.287452235102443e-5
"rough",1776,4.287452235102443e-5
"returning",1777,4.287452235102443e-5
"reserved",1778,4.287452235102443e-5
"request",1779,4.287452235102443e-5
"reproach",1780,4.287452235102443e-5
"representing",1781,4.287452235102443e-5
"removed",1782,4.287452235102443e-5
"remembrances",1783,4.287452235102443e-5
"regarding",1784,4.287452235102443e-5
"regard",1785,4.287452235102443e-5
"refer",1786,4.287452235102443e-5
"recommended",1787,4.287452235102443e-5
"profound",1788,4.287452235102443e-5
"price",1789,4.287452235102443e-5
"pot",1790,4.287452235102443e-5
"pointed",1791,4.287452235102443e-5
"plenty",1792,4.287452235102443e-5
"pleaded",1793,4.287452235102443e-5
"plate",1794,4.287452235102443e-5
"plan",1795,4.287452235102443e-5
"pint",1796,4.287452235102443e-5
"pillow",1797,4.287452235102443e-5
"persons",1798,4.287452235102443e-5
"performance",1799,4.287452235102443e-5
"pence",1800,4.287452235102443e-5
"pavement",1801,4.287452235102443e-5
"pardon",1802,4.287452235102443e-5
"orlicks",1803,4.287452235102443e-5
"older",1804,4.287452235102443e-5
"occupied",1805,4.287452235102443e-5
"occasioned",1806,4.287452235102443e-5
"objects",1807,4.287452235102443e-5
"oath",1808,4.287452235102443e-5
"nice",1809,4.287452235102443e-5
"newspaper",1810,4.287452235102443e-5
"news",1811,4.287452235102443e-5
"nervous",1812,4.287452235102443e-5
"murmured",1813,4.287452235102443e-5
"month",1814,4.287452235102443e-5
"molly",1815,4.287452235102443e-5
"minds",1816,4.287452235102443e-5
"millers",1817,4.287452235102443e-5
"milk",1818,4.287452235102443e-5
"midst",1819,4.287452235102443e-5
"meal",1820,4.287452235102443e-5
"marriage",1821,4.287452235102443e-5
"market",1822,4.287452235102443e-5
"manage",1823,4.287452235102443e-5
"lodging",1824,4.287452235102443e-5
"lock",1825,4.287452235102443e-5
"lives",1826,4.287452235102443e-5
"liver",1827,4.287452235102443e-5
"listening",1828,4.287452235102443e-5
"lingering",1829,4.287452235102443e-5
"lines",1830,4.287452235102443e-5
"likeness",1831,4.287452235102443e-5
"lets",1832,4.287452235102443e-5
"legal",1833,4.287452235102443e-5
"leaf",1834,4.287452235102443e-5
"leading",1835,4.287452235102443e-5
"latter",1836,4.287452235102443e-5
"larks",1837,4.287452235102443e-5
"lamps",1838,4.287452235102443e-5
"kep",1839,4.287452235102443e-5
"invisible",1840,4.287452235102443e-5
"interval",1841,4.287452235102443e-5
"interposed",1842,4.287452235102443e-5
"indentures",1843,4.287452235102443e-5
"inclined",1844,4.287452235102443e-5
"hut",1845,4.287452235102443e-5
"humble",1846,4.287452235102443e-5
"helped",1847,4.287452235102443e-5
"height",1848,4.287452235102443e-5
"hearts",1849,4.287452235102443e-5
"hart",1850,4.287452235102443e-5
"harm",1851,4.287452235102443e-5
"guard",1852,4.287452235102443e-5
"greasy",1853,4.287452235102443e-5
"graves",1854,4.287452235102443e-5
"gracious",1855,4.287452235102443e-5
"gallery",1856,4.287452235102443e-5
"furniture",1857,4.287452235102443e-5
"furnished",1858,4.287452235102443e-5
"fowl",1859,4.287452235102443e-5
"forgot",1860,4.287452235102443e-5
"food",1861,4.287452235102443e-5
"fitted",1862,4.287452235102443e-5
"firm",1863,4.287452235102443e-5
"fill",1864,4.287452235102443e-5
"faded",1865,4.287452235102443e-5
"extremely",1866,4.287452235102443e-5
"extreme",1867,4.287452235102443e-5
"existence",1868,4.287452235102443e-5
"examination",1869,4.287452235102443e-5
"exact",1870,4.287452235102443e-5
"enemy",1871,4.287452235102443e-5
"ear",1872,4.287452235102443e-5
"due",1873,4.287452235102443e-5
"drive",1874,4.287452235102443e-5
"dreadfully",1875,4.287452235102443e-5
"drawn",1876,4.287452235102443e-5
"domestic",1877,4.287452235102443e-5
"dismissed",1878,4.287452235102443e-5
"disadvantage",1879,4.287452235102443e-5
"desk",1880,4.287452235102443e-5
"deny",1881,4.287452235102443e-5
"defence",1882,4.287452235102443e-5
"deceive",1883,4.287452235102443e-5
"custom",1884,4.287452235102443e-5
"cries",1885,4.287452235102443e-5
"covered",1886,4.287452235102443e-5
"copper",1887,4.287452235102443e-5
"contrary",1888,4.287452235102443e-5
"constantly",1889,4.287452235102443e-5
"considerable",1890,4.287452235102443e-5
"consequence",1891,4.287452235102443e-5
"cobwebs",1892,4.287452235102443e-5
"coals",1893,4.287452235102443e-5
"coachman",1894,4.287452235102443e-5
"clearly",1895,4.287452235102443e-5
"claim",1896,4.287452235102443e-5
"cheese",1897,4.287452235102443e-5
"catching",1898,4.287452235102443e-5
"catch",1899,4.287452235102443e-5
"casts",1900,4.287452235102443e-5
"casks",1901,4.287452235102443e-5
"carrying",1902,4.287452235102443e-5
"careful",1903,4.287452235102443e-5
"capacity",1904,4.287452235102443e-5
"bone",1905,4.287452235102443e-5
"biting",1906,4.287452235102443e-5
"bills",1907,4.287452235102443e-5
"beating",1908,4.287452235102443e-5
"basket",1909,4.287452235102443e-5
"authority",1910,4.287452235102443e-5
"attentively",1911,4.287452235102443e-5
"attend",1912,4.287452235102443e-5
"anxiety",1913,4.287452235102443e-5
"aid",1914,4.287452235102443e-5
"admit",1915,4.287452235102443e-5
"yielding",1916,3.751520705714638e-5
"won",1917,3.751520705714638e-5
"woke",1918,3.751520705714638e-5
"withdrew",1919,3.751520705714638e-5
"william",1920,3.751520705714638e-5
"wildly",1921,3.751520705714638e-5
"whereas",1922,3.751520705714638e-5
"wants",1923,3.751520705714638e-5
"waist",1924,3.751520705714638e-5
"visible",1925,3.751520705714638e-5
"unto",1926,3.751520705714638e-5
"undoubtedly",1927,3.751520705714638e-5
"unconscious",1928,3.751520705714638e-5
"twelve",1929,3.751520705714638e-5
"turnpike",1930,3.751520705714638e-5
"turnkey",1931,3.751520705714638e-5
"truly",1932,3.751520705714638e-5
"torn",1933,3.751520705714638e-5
"tombstone",1934,3.751520705714638e-5
"theatre",1935,3.751520705714638e-5
"suspect",1936,3.751520705714638e-5
"sulky",1937,3.751520705714638e-5
"success",1938,3.751520705714638e-5
"stroke",1939,3.751520705714638e-5
"strict",1940,3.751520705714638e-5
"straw",1941,3.751520705714638e-5
"stages",1942,3.751520705714638e-5
"square",1943,3.751520705714638e-5
"sparks",1944,3.751520705714638e-5
"sounded",1945,3.751520705714638e-5
"soldier",1946,3.751520705714638e-5
"sleeves",1947,3.751520705714638e-5
"signal",1948,3.751520705714638e-5
"shot",1949,3.751520705714638e-5
"shivering",1950,3.751520705714638e-5
"shipping",1951,3.751520705714638e-5
"share",1952,3.751520705714638e-5
"servants",1953,3.751520705714638e-5
"scattered",1954,3.751520705714638e-5
"sausage",1955,3.751520705714638e-5
"sails",1956,3.751520705714638e-5
"safety",1957,3.751520705714638e-5
"ruin",1958,3.751520705714638e-5
"roar",1959,3.751520705714638e-5
"ringing",1960,3.751520705714638e-5
"revenge",1961,3.751520705714638e-5
"retired",1962,3.751520705714638e-5
"required",1963,3.751520705714638e-5
"report",1964,3.751520705714638e-5
"remaining",1965,3.751520705714638e-5
"regularly",1966,3.751520705714638e-5
"recognition",1967,3.751520705714638e-5
"receiving",1968,3.751520705714638e-5
"reached",1969,3.751520705714638e-5
"raymond",1970,3.751520705714638e-5
"rag",1971,3.751520705714638e-5
"quickly",1972,3.751520705714638e-5
"puzzled",1973,3.751520705714638e-5
"proved",1974,3.751520705714638e-5
"prospects",1975,3.751520705714638e-5
"prospect",1976,3.751520705714638e-5
"propose",1977,3.751520705714638e-5
"promise",1978,3.751520705714638e-5
"proceed",1979,3.751520705714638e-5
"pressed",1980,3.751520705714638e-5
"powder",1981,3.751520705714638e-5
"positively",1982,3.751520705714638e-5
"portmanteau",1983,3.751520705714638e-5
"port",1984,3.751520705714638e-5
"points",1985,3.751520705714638e-5
"philip",1986,3.751520705714638e-5
"perception",1987,3.751520705714638e-5
"pencil",1988,3.751520705714638e-5
"path",1989,3.751520705714638e-5
"partickler",1990,3.751520705714638e-5
"papers",1991,3.751520705714638e-5
"pantry",1992,3.751520705714638e-5
"ours",1993,3.751520705714638e-5
"official",1994,3.751520705714638e-5
"officer",1995,3.751520705714638e-5
"numbers",1996,3.751520705714638e-5
"neighbor",1997,3.751520705714638e-5
"neglected",1998,3.751520705714638e-5
"mostly",1999,3.751520705714638e-5
"mithter",2000,3.751520705714638e-5
"mists",2001,3.751520705714638e-5
"missed",2002,3.751520705714638e-5
"mile",2003,3.751520705714638e-5
"memorable",2004,3.751520705714638e-5
"meanwhile",2005,3.751520705714638e-5
"margin",2006,3.751520705714638e-5
"lately",2007,3.751520705714638e-5
"ladys",2008,3.751520705714638e-5
"kindly",2009,3.751520705714638e-5
"keeper",2010,3.751520705714638e-5
"judgment",2011,3.751520705714638e-5
"job",2012,3.751520705714638e-5
"intentions",2013,3.751520705714638e-5
"intent",2014,3.751520705714638e-5
"instrument",2015,3.751520705714638e-5
"instructions",2016,3.751520705714638e-5
"inquired",2017,3.751520705714638e-5
"induced",2018,3.751520705714638e-5
"identity",2019,3.751520705714638e-5
"horse",2020,3.751520705714638e-5
"hopes",2021,3.751520705714638e-5
"hopeless",2022,3.751520705714638e-5
"hole",2023,3.751520705714638e-5
"history",2024,3.751520705714638e-5
"higher",2025,3.751520705714638e-5
"hiding",2026,3.751520705714638e-5
"helpless",2027,3.751520705714638e-5
"hears",2028,3.751520705714638e-5
"heap",2029,3.751520705714638e-5
"happiness",2030,3.751520705714638e-5
"happily",2031,3.751520705714638e-5
"handing",2032,3.751520705714638e-5
"hall",2033,3.751520705714638e-5
"hah",2034,3.751520705714638e-5
"grow",2035,3.751520705714638e-5
"gridiron",2036,3.751520705714638e-5
"gravely",2037,3.751520705714638e-5
"ghostly",2038,3.751520705714638e-5
"ghastly",2039,3.751520705714638e-5
"gerrard",2040,3.751520705714638e-5
"fountain",2041,3.751520705714638e-5
"forced",2042,3.751520705714638e-5
"floating",2043,3.751520705714638e-5
"fish",2044,3.751520705714638e-5
"fired",2045,3.751520705714638e-5
"fight",2046,3.751520705714638e-5
"feast",2047,3.751520705714638e-5
"favored",2048,3.751520705714638e-5
"false",2049,3.751520705714638e-5
"faithful",2050,3.751520705714638e-5
"faintly",2051,3.751520705714638e-5
"faint",2052,3.751520705714638e-5
"failed",2053,3.751520705714638e-5
"explain",2054,3.751520705714638e-5
"expensive",2055,3.751520705714638e-5
"expense",2056,3.751520705714638e-5
"evil",2057,3.751520705714638e-5
"everywhere",2058,3.751520705714638e-5
"event",2059,3.751520705714638e-5
"ends",2060,3.751520705714638e-5
"elses",2061,3.751520705714638e-5
"earnest",2062,3.751520705714638e-5
"dragged",2063,3.751520705714638e-5
"distinguished",2064,3.751520705714638e-5
"disappeared",2065,3.751520705714638e-5
"devil",2066,3.751520705714638e-5
"destroyed",2067,3.751520705714638e-5
"despised",2068,3.751520705714638e-5
"described",2069,3.751520705714638e-5
"delivered",2070,3.751520705714638e-5
"curiosity",2071,3.751520705714638e-5
"crutch",2072,3.751520705714638e-5
"cruel",2073,3.751520705714638e-5
"creatures",2074,3.751520705714638e-5
"counting",2075,3.751520705714638e-5
"cough",2076,3.751520705714638e-5
"coolly",2077,3.751520705714638e-5
"cooling",2078,3.751520705714638e-5
"contents",2079,3.751520705714638e-5
"contemplated",2080,3.751520705714638e-5
"conduct",2081,3.751520705714638e-5
"complain",2082,3.751520705714638e-5
"clergyman",2083,3.751520705714638e-5
"choice",2084,3.751520705714638e-5
"changes",2085,3.751520705714638e-5
"chamber",2086,3.751520705714638e-5
"ceased",2087,3.751520705714638e-5
"cattle",2088,3.751520705714638e-5
"carry",2089,3.751520705714638e-5
"cared",2090,3.751520705714638e-5
"calm",2091,3.751520705714638e-5
"brightened",2092,3.751520705714638e-5
"bow",2093,3.751520705714638e-5
"bore",2094,3.751520705714638e-5
"blessing",2095,3.751520705714638e-5
"beforehand",2096,3.751520705714638e-5
"bearing",2097,3.751520705714638e-5
"basin",2098,3.751520705714638e-5
"bags",2099,3.751520705714638e-5
"backs",2100,3.751520705714638e-5
"awoke",2101,3.751520705714638e-5
"attracted",2102,3.751520705714638e-5
"attitude",2103,3.751520705714638e-5
"attentive",2104,3.751520705714638e-5
"attached",2105,3.751520705714638e-5
"assurance",2106,3.751520705714638e-5
"arthur",2107,3.751520705714638e-5
"arranged",2108,3.751520705714638e-5
"approached",2109,3.751520705714638e-5
"apprenticeship",2110,3.751520705714638e-5
"appear",2111,3.751520705714638e-5
"apparently",2112,3.751520705714638e-5
"answering",2113,3.751520705714638e-5
"alongside",2114,3.751520705714638e-5
"ahead",2115,3.751520705714638e-5
"agen",2116,3.751520705714638e-5
"admitted",2117,3.751520705714638e-5
"admired",2118,3.751520705714638e-5
"accustomed",2119,3.751520705714638e-5
"accepted",2120,3.751520705714638e-5
"absolutely",2121,3.751520705714638e-5
"yourn",2122,3.2155891763268325e-5
"writes",2123,3.2155891763268325e-5
"wounded",2124,3.2155891763268325e-5
"wood",2125,3.2155891763268325e-5
"wonderfully",2126,3.2155891763268325e-5
"womans",2127,3.2155891763268325e-5
"wishes",2128,3.2155891763268325e-5
"wiped",2129,3.2155891763268325e-5
